,Día,Precio (€),product_name,quantity,magnitude,units,category_name,supermarket_name,url
0,25/06/2024,4.39,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
1,02/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
2,03/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
3,04/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
4,05/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
5,06/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
6,07/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
7,08/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
8,09/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
9,10/07/2024,4.18,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",,,,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/
